,gender,order,goal,field_cd,date,age,go_out,imprace,imprelig,attr,race,age_diff,goal_equals,dec
5917,1,12,2.0,5.0,5.0,23.0,2.0,1.0,4.0,8.0,2.0,5.0,False,1
5918,1,17,2.0,5.0,5.0,23.0,2.0,1.0,4.0,7.0,2.0,3.0,False,1
5919,1,5,2.0,5.0,5.0,23.0,2.0,1.0,4.0,3.0,2.0,1.0,False,0
5920,1,3,2.0,5.0,5.0,23.0,2.0,1.0,4.0,6.0,2.0,1.0,True,1
5921,1,13,2.0,5.0,5.0,23.0,2.0,1.0,4.0,6.0,2.0,10.0,False,0
5922,1,8,2.0,5.0,5.0,23.0,2.0,1.0,4.0,5.0,2.0,2.0,True,0
5923,1,2,4.0,13.0,5.0,30.0,5.0,1.0,1.0,6.0,1.0,8.0,False,0
5924,1,17,4.0,13.0,5.0,30.0,5.0,1.0,1.0,5.0,1.0,3.0,False,0
5925,1,18,4.0,13.0,5.0,30.0,5.0,1.0,1.0,7.0,1.0,6.0,False,0
5926,1,3,4.0,13.0,5.0,30.0,5.0,1.0,1.0,7.0,1.0,3.0,False,0
5927,1,11,4.0,13.0,5.0,30.0,5.0,1.0,1.0,6.0,1.0,7.0,False,0
5928,1,7,4.0,13.0,5.0,30.0,5.0,1.0,1.0,8.0,1.0,5.0,False,0
5929,1,9,4.0,13.0,5.0,30.0,5.0,1.0,1.0,5.0,1.0,4.0,False,0
5930,1,8,4.0,13.0,5.0,30.0,5.0,1.0,1.0,9.0,1.0,5.0,False,1
5931,1,4,4.0,13.0,5.0,30.0,5.0,1.0,1.0,8.0,1.0,6.0,False,0
5932,1,15,4.0,13.0,5.0,30.0,5.0,1.0,1.0,8.0,1.0,9.0,False,1
5933,1,13,4.0,13.0,5.0,30.0,5.0,1.0,1.0,3.0,1.0,0.0,False,0
5934,1,5,4.0,13.0,5.0,30.0,5.0,1.0,1.0,7.0,1.0,2.0,False,1
5935,1,10,4.0,13.0,5.0,30.0,5.0,1.0,1.0,7.0,1.0,4.0,False,1
5936,1,16,4.0,13.0,5.0,30.0,5.0,1.0,1.0,5.0,1.0,8.0,False,0
5937,1,14,4.0,13.0,5.0,30.0,5.0,1.0,1.0,6.0,1.0,6.0,False,0
5938,1,6,4.0,13.0,5.0,30.0,5.0,1.0,1.0,5.0,1.0,3.0,False,0
5939,1,8,1.0,8.0,6.0,27.0,2.0,1.0,1.0,5.0,4.0,11.0,False,1
5940,1,5,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,6.0,False,1
5941,1,6,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,3.0,False,0
5942,1,18,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,1.0,False,1
5943,1,9,1.0,8.0,6.0,27.0,2.0,1.0,1.0,6.0,4.0,0.0,False,1
5944,1,17,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,4.0,False,1
5945,1,13,1.0,8.0,6.0,27.0,2.0,1.0,1.0,8.0,4.0,2.0,False,1
5946,1,15,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,1.0,False,1
5947,1,14,1.0,8.0,6.0,27.0,2.0,1.0,1.0,8.0,4.0,2.0,False,1
5948,1,10,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,3.0,False,1
5949,1,3,1.0,8.0,6.0,27.0,2.0,1.0,1.0,6.0,4.0,6.0,False,1
5950,1,1,1.0,8.0,6.0,27.0,2.0,1.0,1.0,2.0,4.0,3.0,False,0
5951,1,11,1.0,8.0,6.0,27.0,2.0,1.0,1.0,8.0,4.0,1.0,True,1
5952,1,16,1.0,8.0,6.0,27.0,2.0,1.0,1.0,7.0,4.0,1.0,False,1
5953,1,4,1.0,8.0,6.0,27.0,2.0,1.0,1.0,5.0,4.0,5.0,True,1
5954,1,2,1.0,8.0,6.0,27.0,2.0,1.0,1.0,4.0,4.0,3.0,False,0
5955,1,12,1.0,8.0,6.0,27.0,2.0,1.0,1.0,8.0,4.0,6.0,False,1
5956,1,7,1.0,8.0,6.0,27.0,2.0,1.0,1.0,5.0,4.0,2.0,False,0
5957,1,3,3.0,14.0,4.0,24.0,2.0,1.0,1.0,7.0,2.0,14.0,False,0
5958,1,18,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,9.0,False,0
5959,1,1,3.0,14.0,4.0,24.0,2.0,1.0,1.0,10.0,2.0,0.0,False,0
5960,1,13,3.0,14.0,4.0,24.0,2.0,1.0,1.0,10.0,2.0,4.0,False,0
5961,1,4,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,3.0,True,0
5962,1,12,3.0,14.0,4.0,24.0,2.0,1.0,1.0,7.0,2.0,1.0,False,1
5963,1,8,3.0,14.0,4.0,24.0,2.0,1.0,1.0,7.0,2.0,1.0,False,0
5964,1,10,3.0,14.0,4.0,24.0,2.0,1.0,1.0,7.0,2.0,2.0,False,0
5965,1,9,3.0,14.0,4.0,24.0,2.0,1.0,1.0,8.0,2.0,1.0,False,1
5966,1,5,3.0,14.0,4.0,24.0,2.0,1.0,1.0,8.0,2.0,0.0,False,1
5967,1,16,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,3.0,False,0
5968,1,14,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,6.0,False,0
5969,1,6,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,4.0,False,0
5970,1,11,3.0,14.0,4.0,24.0,2.0,1.0,1.0,7.0,2.0,2.0,False,1
5971,1,17,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,2.0,False,0
5972,1,15,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,0.0,False,0
5973,1,7,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,9.0,True,0
5974,1,2,3.0,14.0,4.0,24.0,2.0,1.0,1.0,6.0,2.0,1.0,False,0
5975,1,1,2.0,13.0,7.0,24.0,1.0,1.0,1.0,7.0,3.0,14.0,True,1
5976,1,16,2.0,13.0,7.0,24.0,1.0,1.0,1.0,8.0,3.0,9.0,True,0
5977,1,17,2.0,13.0,7.0,24.0,1.0,1.0,1.0,7.0,3.0,0.0,False,1
5978,1,11,2.0,13.0,7.0,24.0,1.0,1.0,1.0,8.0,3.0,4.0,True,1
5979,1,2,2.0,13.0,7.0,24.0,1.0,1.0,1.0,4.0,3.0,3.0,False,0
5980,1,10,2.0,13.0,7.0,24.0,1.0,1.0,1.0,6.0,3.0,1.0,True,1
5981,1,6,2.0,13.0,7.0,24.0,1.0,1.0,1.0,7.0,3.0,1.0,True,1
5982,1,8,2.0,13.0,7.0,24.0,1.0,1.0,1.0,6.0,3.0,2.0,True,0
5983,1,7,2.0,13.0,7.0,24.0,1.0,1.0,1.0,9.0,3.0,1.0,True,1
5984,1,3,2.0,13.0,7.0,24.0,1.0,1.0,1.0,5.0,3.0,0.0,True,0
5985,1,14,2.0,13.0,7.0,24.0,1.0,1.0,1.0,7.0,3.0,3.0,True,1
5986,1,12,2.0,13.0,7.0,24.0,1.0,1.0,1.0,3.0,3.0,6.0,False,0
5987,1,4,2.0,13.0,7.0,24.0,1.0,1.0,1.0,6.0,3.0,4.0,False,0
5988,1,9,2.0,13.0,7.0,24.0,1.0,1.0,1.0,4.0,3.0,2.0,False,0
5989,1,15,2.0,13.0,7.0,24.0,1.0,1.0,1.0,6.0,3.0,2.0,False,0
5990,1,13,2.0,13.0,7.0,24.0,1.0,1.0,1.0,5.0,3.0,0.0,True,0
5991,1,5,2.0,13.0,7.0,24.0,1.0,1.0,1.0,4.0,3.0,9.0,False,0
5992,1,18,2.0,13.0,7.0,24.0,1.0,1.0,1.0,5.0,3.0,1.0,True,1
5993,1,10,2.0,5.0,6.0,23.0,3.0,5.0,5.0,6.0,2.0,15.0,True,0
5994,1,7,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,10.0,True,1
5995,1,8,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,1.0,False,1
5996,1,2,2.0,5.0,6.0,23.0,3.0,5.0,5.0,3.0,2.0,5.0,True,0
5997,1,11,2.0,5.0,6.0,23.0,3.0,5.0,5.0,5.0,2.0,4.0,False,0
5998,1,1,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,0.0,True,1
5999,1,15,2.0,5.0,6.0,23.0,3.0,5.0,5.0,8.0,2.0,2.0,True,1
6000,1,17,2.0,5.0,6.0,23.0,3.0,5.0,5.0,5.0,2.0,3.0,True,0
6001,1,16,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,2.0,True,0
6002,1,12,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,1.0,True,0
6003,1,5,2.0,5.0,6.0,23.0,3.0,5.0,5.0,6.0,2.0,2.0,True,1
6004,1,13,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,5.0,False,0
6005,1,18,2.0,5.0,6.0,23.0,3.0,5.0,5.0,6.0,2.0,3.0,False,0
6006,1,6,2.0,5.0,6.0,23.0,3.0,5.0,5.0,4.0,2.0,1.0,False,0
6007,1,4,2.0,5.0,6.0,23.0,3.0,5.0,5.0,6.0,2.0,1.0,True,0
6008,1,14,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,10.0,False,0
6009,1,9,2.0,5.0,6.0,23.0,3.0,5.0,5.0,7.0,2.0,2.0,True,0
6010,1,16,1.0,8.0,5.0,27.0,1.0,8.0,8.0,7.0,2.0,11.0,False,1
6011,1,13,1.0,8.0,5.0,27.0,1.0,8.0,8.0,6.0,2.0,6.0,False,0
6012,1,14,1.0,8.0,5.0,27.0,1.0,8.0,8.0,4.0,2.0,3.0,False,0
6013,1,8,1.0,8.0,5.0,27.0,1.0,8.0,8.0,7.0,2.0,1.0,False,0
6014,1,17,1.0,8.0,5.0,27.0,1.0,8.0,8.0,6.0,2.0,0.0,False,0
6015,1,7,1.0,8.0,5.0,27.0,1.0,8.0,8.0,5.0,2.0,4.0,False,0
6016,1,3,1.0,8.0,5.0,27.0,1.0,8.0,8.0,9.0,2.0,2.0,False,1
6017,1,5,1.0,8.0,5.0,27.0,1.0,8.0,8.0,5.0,2.0,1.0,False,0
6018,1,4,1.0,8.0,5.0,27.0,1.0,8.0,8.0,7.0,2.0,2.0,False,0
6019,1,18,1.0,8.0,5.0,27.0,1.0,8.0,8.0,5.0,2.0,3.0,False,0
6020,1,11,1.0,8.0,5.0,27.0,1.0,8.0,8.0,7.0,2.0,6.0,False,1
6021,1,9,1.0,8.0,5.0,27.0,1.0,8.0,8.0,2.0,2.0,3.0,False,0
6022,1,1,1.0,8.0,5.0,27.0,1.0,8.0,8.0,7.0,2.0,1.0,True,1
6023,1,6,1.0,8.0,5.0,27.0,1.0,8.0,8.0,5.0,2.0,1.0,False,0
6024,1,12,1.0,8.0,5.0,27.0,1.0,8.0,8.0,5.0,2.0,5.0,True,0
6025,1,10,1.0,8.0,5.0,27.0,1.0,8.0,8.0,5.0,2.0,3.0,False,0
6026,1,2,1.0,8.0,5.0,27.0,1.0,8.0,8.0,4.0,2.0,6.0,False,0
6027,1,15,1.0,8.0,5.0,27.0,1.0,8.0,8.0,3.0,2.0,2.0,False,0
6028,1,7,3.0,8.0,4.0,34.0,1.0,8.0,2.0,7.0,2.0,4.0,False,0
6029,1,4,3.0,8.0,4.0,34.0,1.0,8.0,2.0,7.0,2.0,1.0,False,0
6030,1,5,3.0,8.0,4.0,34.0,1.0,8.0,2.0,6.0,2.0,10.0,False,0
6031,1,17,3.0,8.0,4.0,34.0,1.0,8.0,2.0,7.0,2.0,6.0,False,1
6032,1,8,3.0,8.0,4.0,34.0,1.0,8.0,2.0,7.0,2.0,7.0,True,1
6033,1,16,3.0,8.0,4.0,34.0,1.0,8.0,2.0,8.0,2.0,11.0,False,0
6034,1,12,3.0,8.0,4.0,34.0,1.0,8.0,2.0,8.0,2.0,9.0,False,0
6035,1,14,3.0,8.0,4.0,34.0,1.0,8.0,2.0,5.0,2.0,8.0,False,0
6036,1,13,3.0,8.0,4.0,34.0,1.0,8.0,2.0,10.0,2.0,9.0,False,1
6037,1,9,3.0,8.0,4.0,34.0,1.0,8.0,2.0,8.0,2.0,10.0,False,0
6038,1,2,3.0,8.0,4.0,34.0,1.0,8.0,2.0,10.0,2.0,13.0,False,1
6039,1,18,3.0,8.0,4.0,34.0,1.0,8.0,2.0,4.0,2.0,4.0,False,0
6040,1,10,3.0,8.0,4.0,34.0,1.0,8.0,2.0,6.0,2.0,6.0,False,0
6041,1,15,3.0,8.0,4.0,34.0,1.0,8.0,2.0,5.0,2.0,8.0,False,0
6042,1,3,3.0,8.0,4.0,34.0,1.0,8.0,2.0,5.0,2.0,12.0,False,0
6043,1,1,3.0,8.0,4.0,34.0,1.0,8.0,2.0,6.0,2.0,10.0,False,0
6044,1,11,3.0,8.0,4.0,34.0,1.0,8.0,2.0,8.0,2.0,1.0,True,0
6045,1,6,3.0,8.0,4.0,34.0,1.0,8.0,2.0,4.0,2.0,9.0,False,0
6046,1,6,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,11.0,False,0
6047,1,3,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,6.0,False,1
6048,1,4,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,3.0,False,1
6049,1,16,1.0,8.0,5.0,27.0,2.0,1.0,1.0,6.0,2.0,1.0,False,0
6050,1,7,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,0.0,False,1
6051,1,15,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,4.0,False,1
6052,1,11,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,2.0,False,0
6053,1,13,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,1.0,False,1
6054,1,12,1.0,8.0,5.0,27.0,2.0,1.0,1.0,9.0,2.0,2.0,False,1
6055,1,8,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,3.0,False,0
6056,1,1,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,6.0,False,1
6057,1,17,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,3.0,False,0
6058,1,9,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,1.0,True,1
6059,1,14,1.0,8.0,5.0,27.0,2.0,1.0,1.0,8.0,2.0,1.0,False,1
6060,1,2,1.0,8.0,5.0,27.0,2.0,1.0,1.0,5.0,2.0,5.0,True,0
6061,1,18,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,3.0,False,0
6062,1,10,1.0,8.0,5.0,27.0,2.0,1.0,1.0,7.0,2.0,6.0,False,0
6063,1,5,1.0,8.0,5.0,27.0,2.0,1.0,1.0,6.0,2.0,2.0,False,0
6064,1,14,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,9.0,False,1
6065,1,11,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,4.0,False,1
6066,1,12,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,5.0,False,1
6067,1,6,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,1.0,False,1
6068,1,15,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,2.0,False,1
6069,1,5,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,6.0,False,1
6070,1,1,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,4.0,False,1
6071,1,3,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,3.0,False,1
6072,1,2,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,4.0,False,1
6073,1,16,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,5.0,False,1
6074,1,9,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,8.0,False,1
6075,1,7,6.0,8.0,1.0,29.0,1.0,2.0,10.0,6.0,2.0,1.0,True,1
6076,1,17,6.0,8.0,1.0,29.0,1.0,2.0,10.0,8.0,2.0,1.0,False,1
6077,1,4,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,3.0,False,1
6078,1,10,6.0,8.0,1.0,29.0,1.0,2.0,10.0,10.0,2.0,7.0,False,1
6079,1,8,6.0,8.0,1.0,29.0,1.0,2.0,10.0,7.0,2.0,5.0,False,1
6080,1,18,6.0,8.0,1.0,29.0,1.0,2.0,10.0,7.0,2.0,4.0,False,1
6081,1,13,6.0,8.0,1.0,29.0,1.0,2.0,10.0,8.0,2.0,4.0,False,1
6082,1,7,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,7.0,False,1
6083,1,4,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,2.0,False,1
6084,1,5,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,7.0,False,1
6085,1,17,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,3.0,False,1
6086,1,8,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,4.0,False,1
6087,1,16,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,8.0,False,1
6088,1,12,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,6.0,False,1
6089,1,14,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,5.0,False,1
6090,1,13,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,6.0,False,1
6091,1,9,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,7.0,False,1
6092,1,2,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,10.0,False,1
6093,1,18,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,1.0,False,1
6094,1,10,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,3.0,True,1
6095,1,15,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,5.0,False,1
6096,1,3,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,9.0,True,1
6097,1,1,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,7.0,False,1
6098,1,11,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,2.0,False,1
6099,1,6,1.0,8.0,4.0,31.0,2.0,3.0,1.0,5.0,2.0,6.0,False,1
6100,0,2,6.0,3.0,4.0,25.0,1.0,3.0,3.0,6.0,3.0,1.0,False,1
6101,0,3,6.0,3.0,4.0,25.0,1.0,3.0,3.0,7.0,3.0,5.0,False,1
6102,0,6,6.0,3.0,4.0,25.0,1.0,3.0,3.0,6.0,3.0,1.0,False,1
6103,0,1,6.0,3.0,4.0,25.0,1.0,3.0,3.0,3.0,3.0,3.0,False,0
6104,0,4,6.0,3.0,4.0,25.0,1.0,3.0,3.0,5.0,3.0,1.0,False,1
6105,0,7,6.0,3.0,4.0,25.0,1.0,3.0,3.0,5.0,3.0,3.0,False,0
6106,0,5,6.0,3.0,4.0,25.0,1.0,3.0,3.0,5.0,3.0,2.0,False,1
6107,0,8,6.0,3.0,4.0,25.0,1.0,3.0,3.0,7.0,3.0,2.0,False,1
6108,0,8,1.0,3.0,5.0,29.0,3.0,1.0,1.0,6.0,2.0,3.0,False,1
6109,0,1,1.0,3.0,5.0,29.0,3.0,1.0,1.0,6.0,2.0,1.0,False,0
6110,0,4,1.0,3.0,5.0,29.0,3.0,1.0,1.0,4.0,2.0,5.0,False,1
6111,0,7,1.0,3.0,5.0,29.0,3.0,1.0,1.0,3.0,2.0,1.0,False,0
6112,0,2,1.0,3.0,5.0,29.0,3.0,1.0,1.0,3.0,2.0,5.0,False,0
6113,0,5,1.0,3.0,5.0,29.0,3.0,1.0,1.0,4.0,2.0,1.0,True,0
6114,0,3,1.0,3.0,5.0,29.0,3.0,1.0,1.0,7.0,2.0,2.0,False,1
6115,0,6,1.0,3.0,5.0,29.0,3.0,1.0,1.0,8.0,2.0,2.0,False,0
6116,0,6,6.0,1.0,7.0,25.0,2.0,7.0,3.0,7.0,4.0,1.0,False,0
6117,0,7,6.0,1.0,7.0,25.0,2.0,7.0,3.0,6.0,4.0,5.0,False,0
6118,0,2,6.0,1.0,7.0,25.0,2.0,7.0,3.0,7.0,4.0,1.0,False,0
6119,0,5,6.0,1.0,7.0,25.0,2.0,7.0,3.0,5.0,4.0,3.0,False,0
6120,0,8,6.0,1.0,7.0,25.0,2.0,7.0,3.0,4.0,4.0,1.0,False,0
6121,0,3,6.0,1.0,7.0,25.0,2.0,7.0,3.0,4.0,4.0,3.0,False,0
6122,0,1,6.0,1.0,7.0,25.0,2.0,7.0,3.0,6.0,4.0,2.0,False,0
6123,0,4,6.0,1.0,7.0,25.0,2.0,7.0,3.0,8.0,4.0,2.0,False,0
6124,0,4,4.0,11.0,2.0,28.0,1.0,0.0,1.0,4.0,2.0,2.0,False,1
6125,0,5,4.0,11.0,2.0,28.0,1.0,0.0,1.0,6.0,2.0,2.0,False,0
6126,0,8,4.0,11.0,2.0,28.0,1.0,0.0,1.0,2.0,2.0,4.0,False,0
6127,0,3,4.0,11.0,2.0,28.0,1.0,0.0,1.0,3.5,2.0,0.0,False,0
6128,0,6,4.0,11.0,2.0,28.0,1.0,0.0,1.0,1.0,2.0,4.0,False,0
6129,0,1,4.0,11.0,2.0,28.0,1.0,0.0,1.0,8.0,2.0,0.0,False,1
6130,0,7,4.0,11.0,2.0,28.0,1.0,0.0,1.0,5.0,2.0,1.0,False,1
6131,0,2,4.0,11.0,2.0,28.0,1.0,0.0,1.0,4.0,2.0,1.0,False,1
6132,0,3,5.0,11.0,4.0,22.0,2.0,1.0,1.0,10.0,2.0,4.0,False,1
6133,0,4,5.0,11.0,4.0,22.0,2.0,1.0,1.0,5.0,2.0,8.0,False,0
6134,0,7,5.0,11.0,4.0,22.0,2.0,1.0,1.0,8.0,2.0,2.0,False,1
6135,0,2,5.0,11.0,4.0,22.0,2.0,1.0,1.0,4.0,2.0,6.0,False,0
6136,0,5,5.0,11.0,4.0,22.0,2.0,1.0,1.0,6.0,2.0,2.0,False,0
6137,0,8,5.0,11.0,4.0,22.0,2.0,1.0,1.0,7.0,2.0,6.0,False,0
6138,0,6,5.0,11.0,4.0,22.0,2.0,1.0,1.0,6.0,2.0,5.0,False,0
6139,0,1,5.0,11.0,4.0,22.0,2.0,1.0,1.0,7.0,2.0,5.0,False,0
6140,0,1,1.0,11.0,4.0,25.0,3.0,5.0,5.0,6.0,4.0,1.0,False,1
6141,0,2,1.0,11.0,4.0,25.0,3.0,5.0,5.0,7.0,4.0,5.0,False,1
6142,0,5,1.0,11.0,4.0,25.0,3.0,5.0,5.0,4.0,4.0,1.0,False,0
6143,0,8,1.0,11.0,4.0,25.0,3.0,5.0,5.0,2.0,4.0,3.0,False,0
6144,0,3,1.0,11.0,4.0,25.0,3.0,5.0,5.0,2.0,4.0,1.0,False,0
6145,0,6,1.0,11.0,4.0,25.0,3.0,5.0,5.0,6.0,4.0,3.0,True,0
6146,0,4,1.0,11.0,4.0,25.0,3.0,5.0,5.0,7.0,4.0,2.0,False,1
6147,0,7,1.0,11.0,4.0,25.0,3.0,5.0,5.0,7.0,4.0,2.0,False,1
6148,1,2,2.0,8.0,4.0,26.0,2.0,6.0,7.0,9.0,2.0,1.0,False,1
6149,1,6,2.0,8.0,4.0,26.0,2.0,6.0,7.0,8.0,2.0,3.0,False,1
6150,1,5,2.0,8.0,4.0,26.0,2.0,6.0,7.0,8.0,2.0,1.0,False,1
6151,1,4,2.0,8.0,4.0,26.0,2.0,6.0,7.0,8.0,2.0,2.0,False,1
6152,1,3,2.0,8.0,4.0,26.0,2.0,6.0,7.0,9.0,2.0,4.0,False,1
6153,1,1,2.0,8.0,4.0,26.0,2.0,6.0,7.0,9.0,2.0,1.0,False,0
6154,1,3,2.0,8.0,4.0,30.0,1.0,1.0,1.0,6.0,2.0,5.0,False,1
6155,1,1,2.0,8.0,4.0,30.0,1.0,1.0,1.0,6.0,2.0,1.0,False,0
6156,1,6,2.0,8.0,4.0,30.0,1.0,1.0,1.0,7.0,2.0,5.0,False,0
6157,1,5,2.0,8.0,4.0,30.0,1.0,1.0,1.0,7.0,2.0,2.0,False,0
6158,1,4,2.0,8.0,4.0,30.0,1.0,1.0,1.0,7.0,2.0,8.0,False,1
6159,1,2,2.0,8.0,4.0,30.0,1.0,1.0,1.0,7.0,2.0,5.0,False,1
6160,1,4,2.0,5.0,6.0,24.0,3.0,4.0,4.0,9.0,4.0,1.0,False,1
6161,1,2,2.0,5.0,6.0,24.0,3.0,4.0,4.0,6.0,4.0,5.0,False,0
6162,1,1,2.0,5.0,6.0,24.0,3.0,4.0,4.0,7.0,4.0,1.0,False,1
6163,1,6,2.0,5.0,6.0,24.0,3.0,4.0,4.0,6.0,4.0,4.0,False,0
6164,1,5,2.0,5.0,6.0,24.0,3.0,4.0,4.0,7.0,4.0,2.0,False,1
6165,1,3,2.0,5.0,6.0,24.0,3.0,4.0,4.0,8.0,4.0,1.0,False,1
6166,1,1,2.0,8.0,4.0,28.0,2.0,3.0,7.0,5.0,2.0,3.0,False,1
6167,1,5,2.0,8.0,4.0,28.0,2.0,3.0,7.0,5.0,2.0,1.0,False,0
6168,1,4,2.0,8.0,4.0,28.0,2.0,3.0,7.0,8.0,2.0,3.0,False,1
6169,1,3,2.0,8.0,4.0,28.0,2.0,3.0,7.0,7.0,2.0,0.0,False,0
6170,1,2,2.0,8.0,4.0,28.0,2.0,3.0,7.0,7.0,2.0,6.0,False,1
6171,1,6,2.0,8.0,4.0,28.0,2.0,3.0,7.0,8.0,2.0,3.0,False,1
6172,1,3,2.0,8.0,2.0,24.0,1.0,4.0,7.0,8.0,2.0,1.0,False,1
6173,1,1,2.0,8.0,2.0,24.0,1.0,4.0,7.0,3.0,2.0,5.0,False,0
6174,1,6,2.0,8.0,2.0,24.0,1.0,4.0,7.0,4.0,2.0,1.0,False,0
6175,1,5,2.0,8.0,2.0,24.0,1.0,4.0,7.0,6.0,2.0,4.0,False,0
6176,1,4,2.0,8.0,2.0,24.0,1.0,4.0,7.0,9.0,2.0,2.0,False,1
6177,1,2,2.0,8.0,2.0,24.0,1.0,4.0,7.0,4.0,2.0,1.0,False,0
6178,1,5,1.0,13.0,7.0,28.0,3.0,1.0,1.0,5.0,2.0,3.0,False,0
6179,1,3,1.0,13.0,7.0,28.0,3.0,1.0,1.0,4.0,2.0,1.0,True,0
6180,1,2,1.0,13.0,7.0,28.0,3.0,1.0,1.0,6.0,2.0,3.0,False,0
6181,1,1,1.0,13.0,7.0,28.0,3.0,1.0,1.0,6.0,2.0,0.0,False,0
6182,1,6,1.0,13.0,7.0,28.0,3.0,1.0,1.0,6.0,2.0,6.0,False,0
6183,1,4,1.0,13.0,7.0,28.0,3.0,1.0,1.0,5.0,2.0,3.0,True,0
6184,1,4,3.0,8.0,2.0,27.0,1.0,8.0,8.0,8.0,4.0,2.0,False,1
6185,1,2,3.0,8.0,2.0,27.0,1.0,8.0,8.0,5.0,4.0,2.0,False,0
6186,1,1,3.0,8.0,2.0,27.0,1.0,8.0,8.0,7.0,4.0,2.0,False,1
6187,1,6,3.0,8.0,2.0,27.0,1.0,8.0,8.0,4.0,4.0,1.0,False,0
6188,1,5,3.0,8.0,2.0,27.0,1.0,8.0,8.0,8.0,4.0,5.0,False,1
6189,1,3,3.0,8.0,2.0,27.0,1.0,8.0,8.0,8.0,4.0,2.0,False,1
