Miracle	August 5, 2006	Hamster (Unknown)	Grey	Female	January 1, 2005	Gone to Hamster Heaven	West Hills, CA&nbsp; United States	Unknown	Unknown	Unknown
(The Angel) Peaches The Great	July 22, 2006	Hamster (Teddy Bear)	Golden	Female	May 10, 2005	Gone to Hamster Heaven	West Hills, CA&nbsp; United States	She loved her stuffed cheese thing.	She loved her stuffed cheese thing.	Anything she can chew!
Harmony	August 5, 2006	Hamster (Unknown)	White	Female	March 10, 2005	Gone to Hamster Heaven	West Hills, CA&nbsp; United States	Unknown	Unknown	Cheez-It
Pepper	August 5, 2006	Hamster (Unknown)	Black Banded	Female	January 5, 2000	Gone to Hamster Heaven	West Hills, CA&nbsp; United States	Hammie Toys	Hammie Toys	CHEERIOS!
Pudding	January 10, 2008	Hamster (Teddy Bear)	Golden	Female	June 3, 2007	56 months	West Hills, CA&nbsp; United States	Butt	Butt	Everything
Digger	August 16, 2005	Hamster (Syrian)	Cinnamon	Male	June 16, 2005	Gone to Hamster Heaven	Moscow,  Russian Federation	my hand	my hand	popcorn
Tikkin	August 16, 2005	Hamster (Syrian)	Mottled	Male	April 17, 2002	Gone to Hamster Heaven	Moscow,  Russian Federation	wheel	wheel	apples
Phineas	February 7, 2011	Hamster (Unknown)	Cinnamon Banded	Male	September 12, 2010	17 months	Milano,  Italy	racket	racket	integral cookie
Lingotto	February 7, 2011	Hamster (Unknown)	Golden	Male	December 25, 2010	14 months	Milano,  Italy	rubber mushroom	rubber mushroom	cereal
Pallino	February 7, 2011	Hamster (Russian)	Grey	Male	July 17, 2010	19 months	Milano,  Italy	little Teddy Bear	little Teddy Bear	chocolate cake
Cornflower	October 28, 2010	Hamster (Syrian)	Sable Banded	Female	September 16, 2010	17 months	Little Rock, AR&nbsp; United States	Comfort Wheel	Comfort Wheel	sunflower seeds
Orlando	October 26, 2009	Hamster (Teddy Bear)	Dove	Male	September 10, 2009	Gone to Hamster Heaven	Little Rock, AR&nbsp; United States	Comfort Wheel	Comfort Wheel	sunflower seeds
Pansito	June 1, 2010	Hamster (Teddy Bear)	Sable Banded	Male	April 3, 2010	22 months	Little Rock, AR&nbsp; United States	Comfort wheel	Comfort wheel	Sunflower seeds
Phoebe	April 25, 2009	Hamster (Syrian)	Golden	Female	September 1, 2008	Gone to Hamster Heaven	Little Rock, AR&nbsp; United States	Wodent Wheel	Wodent Wheel	Anything!
Beatrice	September 8, 2008	Hamster (Dwarf)	Black	Female	February 1, 2008	48 months	Atlanta, GA&nbsp; United States	None	None	Anything
Moose	September 8, 2008	Hamster (Dwarf)	White	Male	January 1, 2007	61 months	Atlanta, GA&nbsp; United States	Big Fan of Food	Big Fan of Food	Any
Neeka	March 5, 2008	Hamster (Russian)	White	Female	December 30, 2007	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Forti-Diet
Monster	January 21, 2010	Hamster (Dwarf)	Black	Male	December 20, 2009	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States
Twinkle Toes	January 21, 2010	Hamster (Roborovskii)	Grey	Female	September 1, 2008	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States
Daniel	June 19, 2011	Gerbil (Unknown)	Cinnamon	Male	June 19, 2011	8 months	Cheyenne, WY&nbsp; United States	Cheyenne, WY&nbsp; United States	Cheyenne, WY&nbsp; United States	Cheyenne, WY&nbsp; United States
Jack	June 19, 2011	Gerbil (Unknown)	Lilac	Female	June 19, 2011	8 months	Cheyenne, WY&nbsp; United States	Cheyenne, WY&nbsp; United States	Cheyenne, WY&nbsp; United States	Cheyenne, WY&nbsp; United States
Lucky	October 21, 2009	Hamster (Syrian)	Dove	Female	January 1, 1998	Gone to Hamster Heaven	Florissant, MO&nbsp; United States	Florissant, MO&nbsp; United States	Florissant, MO&nbsp; United States	Florissant, MO&nbsp; United States
Maji (July '07 - July '09)	March 8, 2009	Hamster (Syrian)	Black	Male	July 13, 2007	Gone to Hamster Heaven	Florissant, MO&nbsp; United States	Toilet paper roll, wheel, exercise ball	Toilet paper roll, wheel, exercise ball	Carrots, 100% whole wheat bread, Kashi 7 Whole Grains Cereal, banana, raisins, blueberries, sunflower seeds, pumpkin seeds
Sieben (Mar. '07 - Aug. '07)	March 8, 2009	Hamster (Russian)	Agouti	Male	March 30, 2008	Gone to Hamster Heaven	Florissant, MO&nbsp; United States	Florissant, MO&nbsp; United States	Florissant, MO&nbsp; United States	Sunflower seeds, pumpkin seeds
Biscochito	August 13, 2008	Hamster (Dwarf)	Smoke Pearl	Male	May 24, 2008	Gone to Hamster Heaven	El Paso, TX&nbsp; United States	Rolly Ball	Rolly Ball	Tomatoes
Clementine	August 13, 2008	Hamster (Dwarf)	Grey	Female	March 15, 2006	Gone to Hamster Heaven	El Paso, TX&nbsp; United States	Wheel	Wheel	Lettuce
Milo	October 9, 2008	Hamster (Russian)	Lilac Fawn	Female	April 22, 2008	46 months	Hong Kong,  Hong Kong	Wheel	Wheel	flax seed and buckwheat
Baby	June 6, 2007	Hamster (Syrian)	Golden	Female	February 9, 2006	Gone to Hamster Heaven	Clinton, MA&nbsp; United States	Wheel	Wheel	Oats
Hamlet	June 6, 2007	Hamster (Syrian)	Tortoise Shell	Male	January 18, 2006	Gone to Hamster Heaven	Clinton, MA&nbsp; United States	Wheel	Wheel	Sunflower seeds
Cat the 1st	November 23, 2009	Gerbil (Mongolian)	Black	Male	July 25, 2008	Gone to Gerbil Heaven	Las Vegas, NV&nbsp; United States	None	None	None
Pepsi	November 23, 2009	Gerbil (Mongolian)	Black	Male	April 13, 2009	34 months	Las Vegas, NV&nbsp; United States	Wheel	Wheel	Crickets
Vinilla	November 23, 2009	Gerbil (Mongolian)	White	Female	June 21, 2009	Gone to Gerbil Heaven	Las Vegas, NV&nbsp; United States	Wheel	Wheel	Sun Seeds
milkshake	August 14, 2006	Hamster (Dwarf)	Grey	Female	June 18, 2006	Gone to Hamster Heaven	Marsiling,  Singapore	Marsiling,  Singapore	Marsiling,  Singapore	Green honey star
Brownie	August 14, 2006	Hamster (Dwarf)	Grey	Female	June 18, 2005	Gone to Hamster Heaven	Marsiling,  Singapore	Marsiling,  Singapore	Marsiling,  Singapore	Green honey star
Ted	August 11, 2009	Hamster (Teddy Bear)	Blonde	Male	July 1, 2008	43 months	Hicksville, NY&nbsp; United States	hamster ball	hamster ball	corn
Arcadia	August 19, 2010	Hamster (Dwarf)	Argente	Female	October 1, 2008	Gone to Hamster Heaven	New York, NY&nbsp; United States	Souls.	Souls.	Sweet potato mush.
Mochi	August 19, 2010	Hamster (Siberian)	White	Male	September 10, 2009	29 months	New York, NY&nbsp; United States	My fingers.	My fingers.	Anything and everything. Except chocolate. (chocolate is bad)
theodore	October 19, 2009	Hamster (Syrian)	Cream	Male	July 25, 2008	43 months	Merrilville, IN&nbsp; United States	wheel	wheel	pumpkin/sun flower seeds
Alvin	December 26, 2009	Hamster (Syrian)	Cinnamon Banded	Female	January 1, 2005	Gone to Hamster Heaven	Merrilville, IN&nbsp; United States	Bubble tube around	Bubble tube around	fiesta
Emelie	August 12, 2007	Hamster (Roborovskii)	Agouti	Female	August 2, 2004	Gone to Hamster Heaven	Nyköping,  Sweden	Her wheel	Her wheel	Cucumber :)
Jenny	August 12, 2007	Hamster (Roborovskii)	Agouti	Female	August 2, 2004	Gone to Hamster Heaven	Nyköping,  Sweden	A golf ball xD	A golf ball xD	Apple
Cinnomon	August 16, 2007	Hamster (Dwarf)	Grey	Male	October 19, 2006	Gone to Hamster Heaven	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States	Bannana chips and Sunflower seeds
Scooby	August 16, 2007	Hamster (Dwarf)	Agouti	Male	October 19, 2006	Gone to Hamster Heaven	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States	Chunky Peanut Butter
Bonnie	August 18, 2005	Hamster (Syrian)	Black Banded	Female	June 20, 2005	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Silent Spinner wheel, excercise ball	Silent Spinner wheel, excercise ball	Yogurt treats, &quot;donuts&quot;
Silent Bob	August 18, 2005	Hamster (Syrian)	Beige	Female	November 31, 2004	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Silent Spinner wheel	Silent Spinner wheel	Silent Spinner wheel
Darko	December 15, 2008	Hamster (Syrian)	Cream	Male	October 1, 2008	40 months	Pula,  Croatia	Pula,  Croatia	Pula,  Croatia	Pula,  Croatia
Tiny	June 19, 2006	Hamster (Syrian)	Cream	Male	December 12, 2005	Gone to Hamster Heaven	New Carlisle, OH&nbsp; United States	Chewing block	Chewing block	Seeds
Pete	March 10, 2006	Hamster (Dwarf)	Grey	Male	June 1, 2005	Gone to Hamster Heaven	Port Orange, FL&nbsp; United States	His Wooden House	His Wooden House	Treat Stick
Mary Jane	March 2, 2007	Hamster (Dwarf)	Black	Female	January 24, 2007	61 months	Port Orange, FL&nbsp; United States	Chew Stick	Chew Stick	Seed Treat
Sunny	March 10, 2006	Hamster (Dwarf)	Grey	Male	June 1, 2005	Gone to Hamster Heaven	Port Orange, FL&nbsp; United States	His miniature volkswagon	His miniature volkswagon	Yogurt Drops
dizzy	May 1, 2009	Hamster (Russian)	Chocolate	Male	January 23, 2009	37 months	Leicester,  United Kingdom	slide	slide	sunflower seeds
dizzy	May 1, 2009	Hamster (Russian)	White	Male	January 21, 2009	37 months	Leicester,  United Kingdom	slide	slide	sunflower seeds
Errol	June 1, 2007	Hamster (Syrian)	Brown	Male	August 1, 2006	66 months	Clifton, NJ&nbsp; United States	honey chew log	honey chew log	banana
Ruby	February 5, 2010	Hamster (Dwarf)	Silver	Female	October 26, 2009	28 months	Union City, CA&nbsp; United States	sea saw	sea saw	catelope
Sharky	February 5, 2010	Hamster (Roborovskii)	Silver	Female	October 23, 2009	Gone to Hamster Heaven	Union City, CA&nbsp; United States	nest	nest	seeds
Stuart	May 25, 2009	Hamster (Teddy Bear)	Blonde	Male	July 9, 2007	55 months	Los Angeles, CA&nbsp; United States	wheel	wheel	walnuts
Hampy	April 4, 2009	Hamster (Syrian)	Silver	Female	October 25, 2008	40 months	Los Angeles, CA&nbsp; United States	Dishrack	Dishrack	milk bones and raisins
Hampy 1	June 12, 2009	Hamster (Syrian)	Brown	Female	September 15, 2007	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	wheel	wheel	hamster treats
Ralphette	May 20, 2009	Hamster (Syrian)	Golden	Female	July 9, 2007	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	her hamster condo	her hamster condo	raisins and dried oatmeal
Mindie	January 3, 2005	Hamster (Dwarf)	Grey	Female	August 1, 2004	Gone to Hamster Heaven	Albany, OR&nbsp; United States	Her wheel	Her wheel	Yogie treats
Blondo	January 3, 2005	Hamster (Teddy Bear)	Blonde	Male	November 25, 2004	Gone to Hamster Heaven	Albany, OR&nbsp; United States	Chew sticks, wood, cardboard, anything to chew on!	Chew sticks, wood, cardboard, anything to chew on!	Chew sticks, yogurt treats
Salem Saberhagen	August 3, 2006	Hamster (Common)	Orange	Male	June 15, 2005	Gone to Hamster Heaven	Noblesville, IN&nbsp; United States	his wheel until he got the tumor	his wheel until he got the tumor	any thing other seed
Greg	August 3, 2006	Hamster (Common)	Blonde	Female	January 1, 2006	Gone to Hamster Heaven	Noblesville, IN&nbsp; United States	Her very annoying wheel	Her very annoying wheel	carrots and dried fruit
Roxie	August 3, 2006	Hamster (Common)	Black	Female	January 1, 2006	Gone to Hamster Heaven	Noblesville, IN&nbsp; United States	the roll away nest	the roll away nest	sun flower seeds and snap peas
Stash	December 19, 2010	Hamster (Roborovskii)	Agouti	Male	September 1, 2010	17 months	Northampton,  United Kingdom	Wooden Log	Wooden Log	Nuts
Russel	November 11, 2010	Hamster (Syrian)	Cinnamon Banded	Male	April 12, 2009	34 months	Northampton,  United Kingdom	Tubes to chew on. Wheel to run in.	Tubes to chew on. Wheel to run in.	Apple drops
panda	July 26, 2006	Hamster (Syrian)	Black Banded	Female	April 1, 2006	Gone to Hamster Heaven	Salinas, CA&nbsp; United States	wood block	wood block	sun flower seeds
zee	July 26, 2006	Hamster (Unknown)	Golden Banded	Male	June 15, 2006	Gone to Hamster Heaven	Salinas, CA&nbsp; United States	Salinas, CA&nbsp; United States	Salinas, CA&nbsp; United States	???
Lolo	October 15, 2009	Hamster (Dwarf)	Agouti	Male	January 10, 2009	37 months	Shah Alam,  Malaysia	Hamster Ball	Hamster Ball	Carrots, Peanuts, Sunflower Seeds
Alexia	October 15, 2009	Hamster (Roborovskii)	Grey	Female	May 1, 2009	33 months	Shah Alam,  Malaysia	Purple Mug	Purple Mug	Corn, Cauliflower, Sunflower Seeds, Apples
Vanilla	October 11, 2008	Hamster (Teddy Bear)	White	Female	May 5, 2008	Gone to Hamster Heaven	San Diego, CA&nbsp; United States	anything plastic(wheel, etc.)	anything plastic(wheel, etc.)	carrots
Jean-Coutu Bergeron-Gagné	February 4, 2007	Hamster (Common)	Sable	Female	February 11, 2005	Gone to Hamster Heaven	Boischatel, QC&nbsp; Canada	Her yellow wheel	Her yellow wheel	Corn
Quenouille	February 4, 2007	Hamster (Syrian)	Sable	Female	July 13, 2005	Gone to Hamster Heaven	Boischatel, QC&nbsp; Canada	Her blue wheel	Her blue wheel	Sunflower Seed POWAAA !
Gus	December 16, 2006	Hamster (Syrian)	Brown	Male	September 21, 2006	65 months	Southampton,  United Kingdom	see-saw	see-saw	carrots, bread
Milo	March 1, 2005	Hamster (Dwarf)	Albino	Male	December 11, 2004	Gone to Hamster Heaven	Windsor, CT&nbsp; United States	Windsor, CT&nbsp; United States	Windsor, CT&nbsp; United States	Sunflower Seeds
Caramel	August 18, 2006	Hamster (Russian)	Honey	Male	October 23, 2004	Gone to Hamster Heaven	Meriden, KS&nbsp; United States	Wood blocks, fruit chew blocks.	Wood blocks, fruit chew blocks.	Fruit Bites Banquet, others.
Buttercup	August 18, 2006	Hamster (Syrian)	Golden	Female	January 16, 2006	Gone to Hamster Heaven	Meriden, KS&nbsp; United States	Wooden chew pencils.	Wooden chew pencils.	Several mixed together.
Theodore	August 28, 2004	Hamster (Teddy Bear)	Golden Banded	Male	August 29, 2003	Gone to Hamster Heaven	Edmonton, AB&nbsp; Canada	Wheel	Wheel	Raisins
Bae	March 8, 2009	Hamster (Dwarf)	White	Female	July 27, 2008	43 months	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore
Share	January 2, 2010	Gerbil (Unknown)	Silver	Female	March 17, 2008	47 months	Marco Island, FL&nbsp; United States	anything cardboard, she makes the best nests	anything cardboard, she makes the best nests	sliced oranges
Jack	January 2, 2010	Gerbil (Unknown)	Black	Male	September 28, 2005	Gone to Gerbil Heaven	Marco Island, FL&nbsp; United States	Glass Bowl and Apple sticks	Glass Bowl and Apple sticks	dried fruit bits
Pepper	January 2, 2010	Gerbil (Unknown)	Black Banded	Male	September 28, 2005	Gone to Gerbil Heaven	Marco Island, FL&nbsp; United States	dried apples sticks	dried apples sticks	Anything soft, apples, oranges
Sunny	January 2, 2010	Gerbil (Unknown)	Orange	Female	March 17, 2008	47 months	Marco Island, FL&nbsp; United States	green chew apple	green chew apple	fresh apple slices
Tesla	January 2, 2010	Hamster (Dwarf)	White	Female	May 1, 2009	33 months	Marco Island, FL&nbsp; United States	Rabbit doll shaped chew	Rabbit doll shaped chew	Carrot and apple bits
HollyWood	March 12, 2006	Hamster (Unknown)	Grey	Female	July 10, 2005	Gone to Hamster Heaven	Chicago, IL&nbsp; United States	Tubes and Wheel	Tubes and Wheel	Corn, sunflower seeds, bread
Pinto	March 12, 2006	Hamster (Unknown)	Cinnamon Banded	Male	March 30, 2002	Gone to Hamster Heaven	Chicago, IL&nbsp; United States	Wheel	Wheel	Big fan of sunflower seeds and yogurt
Shanghai	March 12, 2006	Hamster (Syrian)	Cream	Female	May 20, 2004	Gone to Hamster Heaven	Chicago, IL&nbsp; United States	Wheel	Wheel	PB&amp;J and cream cheese
Ella	October 24, 2006	Hamster (Teddy Bear)	Cream	Female	February 26, 2006	Gone to Hamster Heaven	Princeton, NJ&nbsp; United States	Hamster Kabobs	Hamster Kabobs	Anything I give her
Hikage	June 25, 2006	Hamster (Syrian)	Grey	Female	April 1, 2003	Gone to Hamster Heaven	Columbia, KY&nbsp; United States	Crazy spinning wheel, Gohan	Crazy spinning wheel, Gohan	Yog-drops
Ukyo	June 25, 2006	Hamster (Syrian)	Cream	Female	March 1, 2002	Gone to Hamster Heaven	Columbia, KY&nbsp; United States	Wheel, Hamster Ball, Hands	Wheel, Hamster Ball, Hands	Carrot
Zenki	June 25, 2006	Hamster (Syrian)	Golden Banded	Male	December 4, 2001	Gone to Hamster Heaven	Columbia, KY&nbsp; United States	Wheel, Human, Keyboard, Son	Wheel, Human, Keyboard, Son	Yog-drops, Bananas, Yu-gi-oh t-shirts
Albert	June 26, 2008	Hamster (Syrian)	Champagne	Male	May 10, 2007	57 months	Banja Luka,  Bosnia and Herzegovina	Wheel, of course.	Wheel, of course.	Apples.
Honey	July 11, 2006	Hamster (Dwarf)	Brown	Female	May 17, 2005	Gone to Hamster Heaven	USA, SC&nbsp; United States	wheel	wheel	dried corn rows
bear	July 11, 2006	Hamster (Dwarf)	Brown	Female	May 14, 2005	Gone to Hamster Heaven	USA, SC&nbsp; United States	a human finger	a human finger	nuts
Rosie Lea (Rosalee)	December 4, 2006	Hamster (Dwarf)	Argente	Female	September 1, 2006	Gone to Hamster Heaven	Monterey Park, CA&nbsp; United States	Monterey Park, CA&nbsp; United States	Monterey Park, CA&nbsp; United States	Monterey Park, CA&nbsp; United States
Hammie	July 30, 2006	Hamster (Syrian)	Cinnamon Banded	Female	October 1, 2004	Gone to Hamster Heaven	Arlington, VA&nbsp; United States	Toilet Paper Rolls	Toilet Paper Rolls	Berries
Cadbury	March 9, 2009	Hamster (Syrian)	Golden	Male	February 14, 2009	36 months	Arlington, VA&nbsp; United States	Arlington, VA&nbsp; United States	Arlington, VA&nbsp; United States	Arlington, VA&nbsp; United States
Fishie	July 30, 2006	Hamster (Syrian)	Mottled	Female	April 4, 2006	Gone to Hamster Heaven	Arlington, VA&nbsp; United States	Her ball	Her ball	Berries and Banana Chips
Mackenzie	June 21, 2007	Hamster (Russian)	Agouti	Female	May 1, 2007	Gone to Hamster Heaven	Arlington, VA&nbsp; United States	Wheel	Wheel	Cheerios
Madison	June 21, 2007	Hamster (Russian)	Argente	Female	May 1, 2007	Gone to Hamster Heaven	Arlington, VA&nbsp; United States	Wheel	Wheel	Cheerios
Bubbles	May 30, 2009	Hamster (Syrian)	Black	Female	January 1, 2007	Gone to Hamster Heaven	Warren, PA&nbsp; United States	cardboard tube	cardboard tube	those yummy yogurt drops!
James	September 27, 2010	Hamster (Syrian)	Black Banded	Male	April 1, 2010	22 months	London,  United Kingdom	Ropes	Ropes	Frozen Peas
Richard Gere	September 27, 2010	Hamster (Syrian)	Tortoise Shell	Male	February 10, 2010	Gone to Hamster Heaven	London,  United Kingdom	Logs	Logs	Cucumber
Hammie	December 14, 2008	Hamster (Syrian)	Grey	Male	December 21, 2007	Gone to Hamster Heaven	Hatfield,  United Kingdom	Running Ball	Running Ball	Grapes&amp;Apple&amp;Brown Bread
Angel	December 16, 2008	Hamster (Syrian)	Golden	Female	December 21, 2007	50 months	Hatfield,  United Kingdom	My Brothers curtain! lol	My Brothers curtain! lol	Brown bread that is hard
Puddles	December 6, 2007	Hamster (Dwarf)	Opal	Male	January 3, 2007	61 months	West Babylon, NY&nbsp; United States	Hamkabob	Hamkabob	Broccoli, Cauliflower, lettuce
Pebbles Jr.	December 6, 2007	Hamster (Dwarf)	Chocolate	Male	September 1, 2007	53 months	West Babylon, NY&nbsp; United States	plastic pipes	plastic pipes	sunflower seeds
Pebbles Sr.	December 6, 2007	Hamster (Dwarf)	Chocolate	Male	March 8, 2007	Gone to Hamster Heaven	West Babylon, NY&nbsp; United States	tube	tube	carrot strips
Pippi	December 6, 2007	Hamster (Dwarf)	Opal	Female	April 20, 2007	Gone to Hamster Heaven	West Babylon, NY&nbsp; United States	wheel	wheel	pumpkin seeds
Timmy	December 6, 2007	Hamster (Syrian)	Dove	Male	October 3, 2007	52 months	West Babylon, NY&nbsp; United States	wheel	wheel	walnuts
Bisley [R.I.P little buddy]	September 26, 2007	Hamster (Syrian)	Honey	Male	April 1, 2004	Gone to Hamster Heaven	Poole,  United Kingdom	Ladder with dangling chews	Ladder with dangling chews	Carrots
Buffle [R.I.P gorgeous girl!]	September 26, 2007	Hamster (Syrian)	Agouti	Female	February 1, 2006	Gone to Hamster Heaven	Poole,  United Kingdom	long poster tube	long poster tube	strawberries
Leonardo	November 10, 2006	Hamster (Dwarf)	Grey	Male	January 15, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Chewing Metal Grill	Chewing Metal Grill	Melon Seeds
Haha	August 11, 2006	Hamster (Siberian)	Agouti	Male	January 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	A wooden chopstick	A wooden chopstick	Sunflower Seed
Dang Dang	August 11, 2006	Hamster (Siberian)	Agouti	Male	January 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	The Wheel	The Wheel	Not picky...any food does the job.
Ding Ding	August 11, 2006	Hamster (Siberian)	Pearl	Female	January 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	The Wheel	The Wheel	Anything is fine with her
Xixi	August 11, 2006	Hamster (Siberian)	Pearl	Female	January 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore	Peanuts
Marshmellow	March 25, 2008	Gerbil (Unknown)	White	Male	February 1, 2007	60 months	Ny, NY&nbsp; United States	Toilet paper tubes	Toilet paper tubes	Toilet paper tubes
Flippy	March 25, 2008	Hamster (Dwarf)	Grey	Male	August 1, 2007	54 months	Ny, NY&nbsp; United States	Wheel	Wheel	anything he can stuff in his cheek
Ginger	August 14, 2010	Hamster (Syrian)	Dove	Female	November 2, 2009	Gone to Hamster Heaven	Vancouver, BC&nbsp; Canada	Coloured wooden slats	Coloured wooden slats	Egg, cheese, spinach, apples, and sugar peas
Olive	January 2, 2012	Hamster (Syrian)	Calico	Female	September 30, 2011	5 months	Vancouver, BC&nbsp; Canada	hamster wheel	hamster wheel	sugar peas
Sugar	August 19, 2011	Hamster (Syrian)	Black Banded	Female	March 28, 2006	Gone to Hamster Heaven	Vancouver, BC&nbsp; Canada	Hamster ball	Hamster ball	SUGAR PEAS!!!!!
Trevor	August 20, 2006	Hamster (Syrian)	Golden	Male	March 1, 2006	Gone to Hamster Heaven	Tamworth,  United Kingdom	Toilet-roll Tube	Toilet-roll Tube	Yoghurt Drops
Ozy	September 4, 2006	Hamster (Syrian)	Grey	Male	June 15, 2006	Gone to Hamster Heaven	Scotland,  United Kingdom	Log Tunnel	Log Tunnel	Log Tunnel
Millie	September 4, 2006	Hamster (Syrian)	Golden Banded	Female	July 17, 2006	Gone to Hamster Heaven	Scotland,  United Kingdom	Scotland,  United Kingdom	Scotland,  United Kingdom	Scotland,  United Kingdom
Kai	April 18, 2006	Hamster (Russian)	Grey	Female	March 1, 2006	Gone to Hamster Heaven	Stamford, CT&nbsp; United States	Wheel	Wheel	sunflower seed
Princess Diana	January 6, 2007	Hamster (Dwarf)	Grey	Female	July 1, 2006	Gone to Hamster Heaven	Fort Wayne, IN&nbsp; United States	wheel	wheel	yogurt drops
Alex	August 13, 2007	Hamster (Dwarf)	Albino	Male	June 20, 2007	56 months	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States
Cindy	August 13, 2007	Hamster (Dwarf)	Albino	Female	June 20, 2007	Gone to Hamster Heaven	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States
Sammy	August 13, 2007	Hamster (Russian)	Albino	Female	August 12, 2007	54 months	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States
UNKNOWN	September 3, 2007	Hamster (Russian)	Albino	Female	September 1, 2007	53 months	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States	California City, CA&nbsp; United States
Chester	September 2, 2008	Hamster (Russian)	Black	Male	July 19, 2008	43 months	Thomaston, GA&nbsp; United States	Thomaston, GA&nbsp; United States	Thomaston, GA&nbsp; United States	Thomaston, GA&nbsp; United States
Sam	November 21, 2007	Gerbil (Mongolian)	Black	Male	October 9, 2006	64 months	Souderton, PA&nbsp; United States	Cardboard Boxes	Cardboard Boxes	Sunflower Seeds
Sam	November 21, 2007	Gerbil (Mongolian)	Black Banded	Male	October 9, 2005	Gone to Gerbil Heaven	Souderton, PA&nbsp; United States	Cardboard boxes	Cardboard boxes	Sunflower seeds
King Momo Jahobert Gogurt	March 27, 2007	Hamster (Common)	Black Banded	Male	December 1, 2004	Gone to Hamster Heaven	Newark, NJ&nbsp; United States	Wheel	Wheel	Sunflower seeds and Strawberry drops
Skeeter	August 9, 2011	Gerbil (Unknown)	Albino	Female	July 24, 2011	7 months	Johns Island, SC&nbsp; United States	castle	castle	carrots
Beanie	August 9, 2011	Gerbil (Unknown)	Agouti	Female	July 24, 2011	7 months	Johns Island, SC&nbsp; United States	castle	castle	carrots
Munchkin	April 18, 2006	Gerbil (Unknown)	Blue	Female	September 22, 2003	Gone to Gerbil Heaven	London,  United Kingdom	Good old fashioned toilet roll!	Good old fashioned toilet roll!	My homework or anything else important.
Princess Cookie	April 18, 2006	Gerbil (Mongolian)	Agouti	Female	September 22, 2003	Gone to Gerbil Heaven	London,  United Kingdom	Good old fashioned toilet roll!	Good old fashioned toilet roll!	My homework or anything else important.
Oppa	March 24, 2009	Hamster (Dwarf)	Sapphire	Male	December 26, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Food Dish	Food Dish	carrot
MoMo	April 1, 2009	Hamster (Dwarf)	Pearl	Male	February 16, 2009	36 months	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore	Not sure yet .
CRUNCHIE	July 13, 2008	Hamster (Syrian)	Golden	Female	June 26, 2007	56 months	UK,  United Kingdom	SEE - SAW	SEE - SAW	TREATS
HONEY	July 13, 2008	Hamster (Syrian)	Golden	Female	December 15, 2007	50 months	UK,  United Kingdom	HER BARS	HER BARS	TREATS
MISTY	July 13, 2008	Hamster (Chinese)	Silver	Female	October 7, 2007	52 months	UK,  United Kingdom	HAMSTER TOYS	HAMSTER TOYS	HAMSTER MIX
Chocolate	January 1, 2007	Hamster (Teddy Bear)	Chocolate	Female	January 1, 2007	61 months	Halifax, MA&nbsp; United States	Halifax, MA&nbsp; United States	Halifax, MA&nbsp; United States	Halifax, MA&nbsp; United States
Whitie	July 25, 2006	Hamster (Teddy Bear)	Brown	Female	April 5, 2005	Gone to Hamster Heaven	Halifax, MA&nbsp; United States	Halifax, MA&nbsp; United States	Halifax, MA&nbsp; United States	sunflower seeds
Layna	June 15, 2009	Hamster (Syrian)	Cream	Female	June 12, 2008	44 months	Broadripple, IN&nbsp; United States	My hand =]	My hand =]	Bananas
Smoss	April 20, 2006	Hamster (Teddy Bear)	Agouti	Male	November 20, 2005	Gone to Hamster Heaven	Brooklyn, NY&nbsp; United States	wheel	wheel	yogies
Bella	January 8, 2011	Hamster (Chinese)	Argente	Female	April 1, 2010	Gone to Hamster Heaven	Richmond, KY&nbsp; United States	Wheel	Wheel	Leaf lettuce
